"RegionId","Points:0","Points:1","Points:2"
2,3956,2439.5,0
2,3955.5,2440,0
2,3957,2439.5,0
2,3957.5,2440,0
2,3963,2439.5,0
2,3962.5,2440,0
2,3964,2439.5,0
2,3964.5,2440,0
2,3968,2439.5,0
2,3967.5,2440,0
2,3969,2439.5,0
2,3970,2439.5,0
2,3971,2439.5,0
2,3972,2439.5,0
2,3973,2439.5,0
2,3973.5,2440,0
2,3975,2439.5,0
2,3974.5,2440,0
2,3976,2439.5,0
2,3977,2439.5,0
2,3978,2439.5,0
2,3979,2439.5,0
2,3980,2439.5,0
2,3981,2439.5,0
2,3982,2439.5,0
2,3983,2439.5,0
2,3984,2439.5,0
2,3985,2439.5,0
2,3986,2439.5,0
2,3987,2439.5,0
2,3988,2439.5,0
2,3989,2439.5,0
2,3990,2439.5,0
2,3991,2439.5,0
2,3992,2439.5,0
2,3993,2439.5,0
2,3994,2439.5,0
2,3995,2439.5,0
2,3996,2439.5,0
2,3997,2439.5,0
2,3998,2439.5,0
2,3999,2439.5,0
2,4000,2439.5,0
2,4001,2439.5,0
2,4002,2439.5,0
2,4003,2439.5,0
2,4004,2439.5,0
2,4005,2439.5,0
2,4006,2439.5,0
2,4007,2439.5,0
2,4008,2439.5,0
2,4009,2439.5,0
2,4010,2439.5,0
2,4011,2439.5,0
2,4012,2439.5,0
2,4013,2439.5,0
2,4014,2439.5,0
2,4015,2439.5,0
2,4016,2439.5,0
2,4017,2439.5,0
2,4018,2439.5,0
2,4019,2439.5,0
2,4020,2439.5,0
2,4021,2439.5,0
2,4022,2439.5,0
2,4023,2439.5,0
2,4024,2439.5,0
2,4025,2439.5,0
2,4026,2439.5,0
2,4027,2439.5,0
2,4028,2439.5,0
2,4029,2439.5,0
2,4030,2439.5,0
2,4031,2439.5,0
2,4032,2439.5,0
2,4033,2439.5,0
2,4034,2439.5,0
2,4035,2439.5,0
2,4036,2439.5,0
2,4037,2439.5,0
2,4038,2439.5,0
2,4038.5,2440,0
2,4086,2439.5,0
2,4085.5,2440,0
2,4087,2439.5,0
2,4088,2439.5,0
2,4089,2439.5,0
2,4090,2439.5,0
2,4091,2439.5,0
2,4092,2439.5,0
2,4093,2439.5,0
2,4094,2439.5,0
2,4095,2439.5,0
2,4096,2439.5,0
2,4097,2439.5,0
2,4098,2439.5,0
2,4099,2439.5,0
2,4100,2439.5,0
2,4100,2439.5,0
2,3903,2440.5,0
2,3902.5,2441,0
2,3904,2440.5,0
2,3905,2440.5,0
2,3906,2440.5,0
2,3907,2440.5,0
2,3908,2440.5,0
2,3909,2440.5,0
2,3910,2440.5,0
2,3911,2440.5,0
2,3912,2440.5,0
2,3913,2440.5,0
2,3913.5,2441,0
2,3917,2440.5,0
2,3916.5,2441,0
2,3918,2440.5,0
2,3919,2440.5,0
2,3920,2440.5,0
2,3921,2440.5,0
2,3922,2440.5,0
2,3923,2440.5,0
2,3924,2440.5,0
2,3925,2440.5,0
2,3926,2440.5,0
2,3927,2440.5,0
2,3928,2440.5,0
2,3929,2440.5,0
2,3930,2440.5,0
2,3931,2440.5,0
2,3932,2440.5,0
2,3933,2440.5,0
2,3934,2440.5,0
2,3935,2440.5,0
2,3936,2440.5,0
2,3937,2440.5,0
2,3938,2440.5,0
2,3939,2440.5,0
2,3940,2440.5,0
2,3941,2440.5,0
2,3942,2440.5,0
2,3943,2440.5,0
2,3944,2440.5,0
2,3945,2440.5,0
2,3946,2440.5,0
2,3947,2440.5,0
2,3948,2440.5,0
2,3949,2440.5,0
2,3950,2440.5,0
2,3951,2440.5,0
2,3952,2440.5,0
2,3953,2440.5,0
2,3954,2440.5,0
2,3955,2440.5,0
2,3958,2440.5,0
2,3959,2440.5,0
2,3960,2440.5,0
2,3961,2440.5,0
2,3962,2440.5,0
2,3965,2440.5,0
2,3966,2440.5,0
2,3967,2440.5,0
2,3974,2440.5,0
2,4039,2440.5,0
2,4040,2440.5,0
2,4041,2440.5,0
2,4042,2440.5,0
2,4043,2440.5,0
2,4044,2440.5,0
2,4045,2440.5,0
2,4046,2440.5,0
2,4047,2440.5,0
2,4048,2440.5,0
2,4048.5,2441,0
2,4066,2440.5,0
2,4065.5,2441,0
2,4067,2440.5,0
2,4068,2440.5,0
2,4069,2440.5,0
2,4070,2440.5,0
2,4071,2440.5,0
2,4072,2440.5,0
2,4073,2440.5,0
2,4074,2440.5,0
2,4075,2440.5,0
2,4076,2440.5,0
2,4077,2440.5,0
2,4078,2440.5,0
2,4079,2440.5,0
2,4080,2440.5,0
2,4081,2440.5,0
2,4082,2440.5,0
2,4083,2440.5,0
2,4084,2440.5,0
2,4085,2440.5,0
2,3859,2441.5,0
2,3858.5,2442,0
2,3860,2441.5,0
2,3861,2441.5,0
2,3862,2441.5,0
2,3863,2441.5,0
2,3864,2441.5,0
2,3865,2441.5,0
2,3866,2441.5,0
2,3867,2441.5,0
2,3868,2441.5,0
2,3869,2441.5,0
2,3870,2441.5,0
2,3871,2441.5,0
2,3872,2441.5,0
2,3873,2441.5,0
2,3874,2441.5,0
2,3875,2441.5,0
2,3876,2441.5,0
2,3877,2441.5,0
2,3878,2441.5,0
2,3879,2441.5,0
2,3880,2441.5,0
2,3881,2441.5,0
2,3882,2441.5,0
2,3883,2441.5,0
2,3884,2441.5,0
2,3885,2441.5,0
2,3886,2441.5,0
2,3887,2441.5,0
2,3888,2441.5,0
2,3889,2441.5,0
2,3890,2441.5,0
2,3891,2441.5,0
2,3892,2441.5,0
2,3893,2441.5,0
2,3894,2441.5,0
2,3895,2441.5,0
2,3896,2441.5,0
2,3897,2441.5,0
2,3898,2441.5,0
2,3899,2441.5,0
2,3900,2441.5,0
2,3901,2441.5,0
2,3902,2441.5,0
2,3914,2441.5,0
2,3915,2441.5,0
2,3916,2441.5,0
2,4049,2441.5,0
2,4050,2441.5,0
2,4051,2441.5,0
2,4052,2441.5,0
2,4053,2441.5,0
2,4054,2441.5,0
2,4055,2441.5,0
2,4056,2441.5,0
2,4057,2441.5,0
2,4058,2441.5,0
2,4059,2441.5,0
2,4060,2441.5,0
2,4061,2441.5,0
2,4062,2441.5,0
2,4063,2441.5,0
2,4064,2441.5,0
2,4065,2441.5,0
2,3814,2442.5,0
2,3813.5,2443,0
2,3815,2442.5,0
2,3816,2442.5,0
2,3817,2442.5,0
2,3818,2442.5,0
2,3818.5,2443,0
2,3820,2442.5,0
2,3819.5,2443,0
2,3821,2442.5,0
2,3822,2442.5,0
2,3823,2442.5,0
2,3824,2442.5,0
2,3825,2442.5,0
2,3826,2442.5,0
2,3827,2442.5,0
2,3828,2442.5,0
2,3829,2442.5,0
2,3830,2442.5,0
2,3831,2442.5,0
2,3832,2442.5,0
2,3833,2442.5,0
2,3834,2442.5,0
2,3835,2442.5,0
2,3836,2442.5,0
2,3837,2442.5,0
2,3838,2442.5,0
2,3839,2442.5,0
2,3840,2442.5,0
2,3841,2442.5,0
2,3842,2442.5,0
2,3843,2442.5,0
2,3844,2442.5,0
2,3845,2442.5,0
2,3846,2442.5,0
2,3847,2442.5,0
2,3848,2442.5,0
2,3849,2442.5,0
2,3850,2442.5,0
2,3851,2442.5,0
2,3852,2442.5,0
2,3853,2442.5,0
2,3854,2442.5,0
2,3855,2442.5,0
2,3856,2442.5,0
2,3857,2442.5,0
2,3858,2442.5,0
2,3784,2443.5,0
2,3783.5,2444,0
2,3785,2443.5,0
2,3786,2443.5,0
2,3787,2443.5,0
2,3788,2443.5,0
2,3789,2443.5,0
2,3790,2443.5,0
2,3791,2443.5,0
2,3792,2443.5,0
2,3793,2443.5,0
2,3794,2443.5,0
2,3795,2443.5,0
2,3796,2443.5,0
2,3797,2443.5,0
2,3798,2443.5,0
2,3799,2443.5,0
2,3800,2443.5,0
2,3801,2443.5,0
2,3802,2443.5,0
2,3803,2443.5,0
2,3804,2443.5,0
2,3805,2443.5,0
2,3806,2443.5,0
2,3807,2443.5,0
2,3808,2443.5,0
2,3809,2443.5,0
2,3810,2443.5,0
2,3811,2443.5,0
2,3812,2443.5,0
2,3813,2443.5,0
2,3819,2443.5,0
2,3750,2444.5,0
2,3749.5,2445,0
2,3751,2444.5,0
2,3752,2444.5,0
2,3753,2444.5,0
2,3754,2444.5,0
2,3755,2444.5,0
2,3756,2444.5,0
2,3757,2444.5,0
2,3758,2444.5,0
2,3759,2444.5,0
2,3760,2444.5,0
2,3761,2444.5,0
2,3762,2444.5,0
2,3763,2444.5,0
2,3764,2444.5,0
2,3765,2444.5,0
2,3766,2444.5,0
2,3767,2444.5,0
2,3768,2444.5,0
2,3769,2444.5,0
2,3770,2444.5,0
2,3771,2444.5,0
2,3772,2444.5,0
2,3773,2444.5,0
2,3774,2444.5,0
2,3775,2444.5,0
2,3776,2444.5,0
2,3777,2444.5,0
2,3778,2444.5,0
2,3779,2444.5,0
2,3780,2444.5,0
2,3781,2444.5,0
2,3782,2444.5,0
2,3783,2444.5,0
2,3727,2445.5,0
2,3726.5,2446,0
2,3728,2445.5,0
2,3729,2445.5,0
2,3730,2445.5,0
2,3731,2445.5,0
2,3732,2445.5,0
2,3733,2445.5,0
2,3734,2445.5,0
2,3735,2445.5,0
2,3736,2445.5,0
2,3737,2445.5,0
2,3738,2445.5,0
2,3739,2445.5,0
2,3740,2445.5,0
2,3741,2445.5,0
2,3742,2445.5,0
2,3743,2445.5,0
2,3744,2445.5,0
2,3745,2445.5,0
2,3746,2445.5,0
2,3747,2445.5,0
2,3748,2445.5,0
2,3749,2445.5,0
2,3703,2446.5,0
2,3702.5,2447,0
2,3704,2446.5,0
2,3705,2446.5,0
2,3706,2446.5,0
2,3707,2446.5,0
2,3708,2446.5,0
2,3709,2446.5,0
2,3710,2446.5,0
2,3711,2446.5,0
2,3712,2446.5,0
2,3713,2446.5,0
2,3714,2446.5,0
2,3715,2446.5,0
2,3716,2446.5,0
2,3717,2446.5,0
2,3718,2446.5,0
2,3719,2446.5,0
2,3720,2446.5,0
2,3721,2446.5,0
2,3722,2446.5,0
2,3723,2446.5,0
2,3724,2446.5,0
2,3725,2446.5,0
2,3726,2446.5,0
2,3682,2447.5,0
2,3681.5,2448,0
2,3683,2447.5,0
2,3684,2447.5,0
2,3685,2447.5,0
2,3686,2447.5,0
2,3687,2447.5,0
