"RegionId","Points:0","Points:1","Points:2"
2,220,1478.5,0
2,220,1478.5,0
2,221,1478.5,0
2,222,1478.5,0
2,223,1478.5,0
2,224,1478.5,0
2,225,1478.5,0
2,226,1478.5,0
2,227,1478.5,0
2,228,1478.5,0
2,229,1478.5,0
2,230,1478.5,0
2,231,1478.5,0
2,232,1478.5,0
2,233,1478.5,0
2,234,1478.5,0
2,235,1478.5,0
2,236,1478.5,0
2,237,1478.5,0
2,238,1478.5,0
2,239,1478.5,0
2,240,1478.5,0
2,241,1478.5,0
2,242,1478.5,0
2,243,1478.5,0
2,244,1478.5,0
2,245,1478.5,0
2,246,1478.5,0
2,247,1478.5,0
2,248,1478.5,0
2,249,1478.5,0
2,250,1478.5,0
2,251,1478.5,0
2,252,1478.5,0
2,253,1478.5,0
2,254,1478.5,0
2,255,1478.5,0
2,256,1478.5,0
2,257,1478.5,0
2,258,1478.5,0
2,259,1478.5,0
2,260,1478.5,0
2,261,1478.5,0
2,262,1478.5,0
2,263,1478.5,0
2,264,1478.5,0
2,265,1478.5,0
2,266,1478.5,0
2,267,1478.5,0
2,268,1478.5,0
2,269,1478.5,0
2,270,1478.5,0
2,271,1478.5,0
2,272,1478.5,0
2,272.5,1479,0
2,273,1479.5,0
2,274,1479.5,0
2,275,1479.5,0
2,276,1479.5,0
2,277,1479.5,0
2,278,1479.5,0
2,279,1479.5,0
2,280,1479.5,0
2,281,1479.5,0
2,282,1479.5,0
2,283,1479.5,0
2,284,1479.5,0
2,285,1479.5,0
2,286,1479.5,0
2,287,1479.5,0
2,288,1479.5,0
2,289,1479.5,0
2,290,1479.5,0
2,291,1479.5,0
2,292,1479.5,0
2,293,1479.5,0
2,294,1479.5,0
2,295,1479.5,0
2,296,1479.5,0
2,297,1479.5,0
2,298,1479.5,0
2,299,1479.5,0
2,300,1479.5,0
2,301,1479.5,0
2,302,1479.5,0
2,303,1479.5,0
2,304,1479.5,0
2,305,1479.5,0
2,306,1479.5,0
2,307,1479.5,0
2,308,1479.5,0
2,309,1479.5,0
2,310,1479.5,0
2,311,1479.5,0
2,312,1479.5,0
2,313,1479.5,0
2,314,1479.5,0
2,315,1479.5,0
2,316,1479.5,0
2,317,1479.5,0
2,318,1479.5,0
2,319,1479.5,0
2,320,1479.5,0
2,321,1479.5,0
2,322,1479.5,0
2,323,1479.5,0
2,323.5,1480,0
2,325,1479.5,0
2,324.5,1480,0
2,325.5,1480,0
2,328,1479.5,0
2,327.5,1480,0
2,329,1479.5,0
2,329.5,1480,0
2,324,1480.5,0
2,326,1480.5,0
2,327,1480.5,0
2,330,1480.5,0
2,331,1480.5,0
2,332,1480.5,0
2,333,1480.5,0
2,334,1480.5,0
2,335,1480.5,0
2,336,1480.5,0
2,337,1480.5,0
2,338,1480.5,0
2,339,1480.5,0
2,340,1480.5,0
2,341,1480.5,0
2,342,1480.5,0
2,343,1480.5,0
2,344,1480.5,0
2,345,1480.5,0
2,346,1480.5,0
2,347,1480.5,0
2,348,1480.5,0
2,349,1480.5,0
2,350,1480.5,0
2,351,1480.5,0
2,352,1480.5,0
2,353,1480.5,0
2,354,1480.5,0
2,355,1480.5,0
2,356,1480.5,0
2,357,1480.5,0
2,358,1480.5,0
2,359,1480.5,0
2,360,1480.5,0
2,361,1480.5,0
2,362,1480.5,0
2,363,1480.5,0
2,364,1480.5,0
2,365,1480.5,0
2,366,1480.5,0
2,367,1480.5,0
2,368,1480.5,0
2,369,1480.5,0
2,370,1480.5,0
2,371,1480.5,0
2,372,1480.5,0
2,373,1480.5,0
2,374,1480.5,0
2,375,1480.5,0
2,376,1480.5,0
2,377,1480.5,0
2,378,1480.5,0
2,379,1480.5,0
2,380,1480.5,0
2,381,1480.5,0
2,382,1480.5,0
2,383,1480.5,0
2,384,1480.5,0
2,385,1480.5,0
2,386,1480.5,0
2,387,1480.5,0
2,388,1480.5,0
2,389,1480.5,0
2,390,1480.5,0
2,391,1480.5,0
2,392,1480.5,0
2,393,1480.5,0
2,394,1480.5,0
2,395,1480.5,0
2,396,1480.5,0
2,397,1480.5,0
2,398,1480.5,0
2,399,1480.5,0
2,400,1480.5,0
2,401,1480.5,0
2,402,1480.5,0
2,403,1480.5,0
2,404,1480.5,0
2,405,1480.5,0
2,406,1480.5,0
2,407,1480.5,0
2,408,1480.5,0
2,409,1480.5,0
2,410,1480.5,0
2,411,1480.5,0
2,412,1480.5,0
2,413,1480.5,0
2,414,1480.5,0
2,415,1480.5,0
2,416,1480.5,0
2,417,1480.5,0
2,417.5,1481,0
2,419,1480.5,0
2,418.5,1481,0
2,420,1480.5,0
2,421,1480.5,0
2,421.5,1481,0
2,424,1480.5,0
2,423.5,1481,0
2,424.5,1481,0
2,418,1481.5,0
2,422,1481.5,0
2,423,1481.5,0
2,425,1481.5,0
2,426,1481.5,0
2,427,1481.5,0
2,428,1481.5,0
2,429,1481.5,0
2,430,1481.5,0
2,431,1481.5,0
2,432,1481.5,0
2,433,1481.5,0
2,434,1481.5,0
2,435,1481.5,0
2,436,1481.5,0
2,437,1481.5,0
2,438,1481.5,0
2,439,1481.5,0
2,440,1481.5,0
2,441,1481.5,0
2,442,1481.5,0
2,443,1481.5,0
2,444,1481.5,0
2,445,1481.5,0
2,446,1481.5,0
2,447,1481.5,0
2,448,1481.5,0
2,449,1481.5,0
2,450,1481.5,0
2,451,1481.5,0
2,452,1481.5,0
2,453,1481.5,0
2,454,1481.5,0
2,455,1481.5,0
2,456,1481.5,0
2,457,1481.5,0
2,458,1481.5,0
2,459,1481.5,0
2,460,1481.5,0
2,461,1481.5,0
2,462,1481.5,0
2,463,1481.5,0
2,464,1481.5,0
2,465,1481.5,0
2,466,1481.5,0
2,467,1481.5,0
2,468,1481.5,0
2,469,1481.5,0
2,470,1481.5,0
2,471,1481.5,0
2,472,1481.5,0
2,473,1481.5,0
2,474,1481.5,0
2,475,1481.5,0
2,476,1481.5,0
2,477,1481.5,0
2,478,1481.5,0
2,479,1481.5,0
2,480,1481.5,0
2,481,1481.5,0
2,482,1481.5,0
2,483,1481.5,0
2,484,1481.5,0
2,485,1481.5,0
2,486,1481.5,0
2,487,1481.5,0
2,488,1481.5,0
2,489,1481.5,0
2,490,1481.5,0
2,491,1481.5,0
2,492,1481.5,0
2,493,1481.5,0
2,494,1481.5,0
2,495,1481.5,0
2,496,1481.5,0
2,496.5,1482,0
2,498,1481.5,0
2,497.5,1482,0
2,499,1481.5,0
2,500,1481.5,0
2,501,1481.5,0
2,502,1481.5,0
2,503,1481.5,0
2,504,1481.5,0
2,505,1481.5,0
2,506,1481.5,0
2,507,1481.5,0
2,508,1481.5,0
2,508.5,1482,0
2,511,1481.5,0
2,510.5,1482,0
2,511.5,1482,0
2,514,1481.5,0
2,513.5,1482,0
2,515,1481.5,0
2,516,1481.5,0
2,517,1481.5,0
2,518,1481.5,0
2,519,1481.5,0
2,519.5,1482,0
2,526,1481.5,0
2,525.5,1482,0
2,527,1481.5,0
2,528,1481.5,0
2,529,1481.5,0
2,530,1481.5,0
2,531,1481.5,0
2,532,1481.5,0
2,533,1481.5,0
2,533.5,1482,0
2,547,1481.5,0
2,546.5,1482,0
2,547.5,1482,0
2,555,1481.5,0
2,554.5,1482,0
2,556,1481.5,0
2,557,1481.5,0
2,558,1481.5,0
2,559,1481.5,0
2,559.5,1482,0
2,566,1481.5,0
2,565.5,1482,0
2,567,1481.5,0
2,567.5,1482,0
2,572,1481.5,0
2,571.5,1482,0
2,573,1481.5,0
2,573.5,1482,0
2,576,1481.5,0
2,575.5,1482,0
2,577,1481.5,0
2,577.5,1482,0
2,580,1481.5,0
2,579.5,1482,0
2,581,1481.5,0
2,582,1481.5,0
2,582.5,1482,0
2,589,1481.5,0
2,588.5,1482,0
2,590,1481.5,0
2,590.5,1482,0
2,677,1481.5,0
2,676.5,1482,0
2,678,1481.5,0
2,678.5,1482,0
2,497,1482.5,0
2,509,1482.5,0
2,510,1482.5,0
2,512,1482.5,0
2,513,1482.5,0
2,520,1482.5,0
2,521,1482.5,0
2,522,1482.5,0
2,523,1482.5,0
2,524,1482.5,0
2,525,1482.5,0
2,534,1482.5,0
2,535,1482.5,0
2,536,1482.5,0
2,537,1482.5,0
2,538,1482.5,0
2,539,1482.5,0
2,540,1482.5,0
2,541,1482.5,0
2,542,1482.5,0
2,543,1482.5,0
2,544,1482.5,0
2,545,1482.5,0
2,546,1482.5,0
2,548,1482.5,0
2,549,1482.5,0
2,550,1482.5,0
2,551,1482.5,0
2,552,1482.5,0
2,553,1482.5,0
2,554,1482.5,0
2,560,1482.5,0
2,561,1482.5,0
2,562,1482.5,0
2,563,1482.5,0
2,564,1482.5,0
2,565,1482.5,0
2,568,1482.5,0
2,569,1482.5,0
2,570,1482.5,0
2,571,1482.5,0
2,574,1482.5,0
2,575,1482.5,0
2,578,1482.5,0
2,579,1482.5,0
2,583,1482.5,0
2,584,1482.5,0
2,585,1482.5,0
2,586,1482.5,0
2,587,1482.5,0
2,588,1482.5,0
2,591,1482.5,0
2,592,1482.5,0
2,593,1482.5,0
2,594,1482.5,0
2,595,1482.5,0
2,596,1482.5,0
2,597,1482.5,0
2,598,1482.5,0
2,599,1482.5,0
2,600,1482.5,0
2,601,1482.5,0
2,602,1482.5,0
2,603,1482.5,0
2,604,1482.5,0
2,605,1482.5,0
2,606,1482.5,0
2,607,1482.5,0
2,608,1482.5,0
2,609,1482.5,0
2,610,1482.5,0
2,611,1482.5,0
2,612,1482.5,0
2,613,1482.5,0
2,614,1482.5,0
2,615,1482.5,0
2,616,1482.5,0
2,617,1482.5,0
2,618,1482.5,0
2,619,1482.5,0
2,620,1482.5,0
2,621,1482.5,0
2,622,1482.5,0
2,623,1482.5,0
2,624,1482.5,0
2,625,1482.5,0
2,626,1482.5,0
2,627,1482.5,0
2,628,1482.5,0
2,629,1482.5,0
2,630,1482.5,0
2,631,1482.5,0
2,632,1482.5,0
2,633,1482.5,0
2,634,1482.5,0
2,635,1482.5,0
2,636,1482.5,0
2,637,1482.5,0
2,638,1482.5,0
2,639,1482.5,0
2,640,1482.5,0
2,641,1482.5,0
2,642,1482.5,0
2,643,1482.5,0
2,644,1482.5,0
2,645,1482.5,0
2,646,1482.5,0
2,647,1482.5,0
2,648,1482.5,0
2,649,1482.5,0
2,650,1482.5,0
2,651,1482.5,0
2,652,1482.5,0
2,653,1482.5,0
2,654,1482.5,0
2,655,1482.5,0
2,656,1482.5,0
2,657,1482.5,0
2,658,1482.5,0
2,659,1482.5,0
2,660,1482.5,0
2,660.5,1483,0
2,662,1482.5,0
2,661.5,1483,0
2,663,1482.5,0
2,664,1482.5,0
2,665,1482.5,0
2,666,1482.5,0
2,667,1482.5,0
2,668,1482.5,0
2,669,1482.5,0
2,670,1482.5,0
2,671,1482.5,0
2,672,1482.5,0
2,673,1482.5,0
2,674,1482.5,0
2,675,1482.5,0
2,676,1482.5,0
2,679,1482.5,0
2,680,1482.5,0
2,681,1482.5,0
2,682,1482.5,0
2,683,1482.5,0
2,684,1482.5,0
2,685,1482.5,0
2,686,1482.5,0
2,687,1482.5,0
2,688,1482.5,0
2,689,1482.5,0
2,690,1482.5,0
2,691,1482.5,0
2,692,1482.5,0
2,693,1482.5,0
2,694,1482.5,0
2,695,1482.5,0
2,696,1482.5,0
2,697,1482.5,0
2,698,1482.5,0
2,699,1482.5,0
2,700,1482.5,0
2,701,1482.5,0
2,702,1482.5,0
2,703,1482.5,0
2,704,1482.5,0
2,705,1482.5,0
2,706,1482.5,0
2,707,1482.5,0
2,708,1482.5,0
2,709,1482.5,0
2,710,1482.5,0
2,711,1482.5,0
2,712,1482.5,0
2,713,1482.5,0
2,714,1482.5,0
2,715,1482.5,0
2,716,1482.5,0
2,717,1482.5,0
2,718,1482.5,0
2,719,1482.5,0
2,720,1482.5,0
2,721,1482.5,0
2,722,1482.5,0
2,723,1482.5,0
2,724,1482.5,0
2,725,1482.5,0
2,726,1482.5,0
2,727,1482.5,0
2,728,1482.5,0
2,729,1482.5,0
2,730,1482.5,0
2,731,1482.5,0
2,732,1482.5,0
2,733,1482.5,0
2,734,1482.5,0
2,735,1482.5,0
2,736,1482.5,0
2,737,1482.5,0
2,738,1482.5,0
2,739,1482.5,0
2,740,1482.5,0
2,741,1482.5,0
2,742,1482.5,0
2,743,1482.5,0
2,744,1482.5,0
2,745,1482.5,0
2,746,1482.5,0
2,747,1482.5,0
2,748,1482.5,0
2,749,1482.5,0
2,750,1482.5,0
2,751,1482.5,0
2,752,1482.5,0
2,753,1482.5,0
2,754,1482.5,0
2,755,1482.5,0
2,756,1482.5,0
2,757,1482.5,0
2,758,1482.5,0
2,759,1482.5,0
2,760,1482.5,0
2,761,1482.5,0
2,762,1482.5,0
2,763,1482.5,0
2,764,1482.5,0
2,765,1482.5,0
2,766,1482.5,0
2,767,1482.5,0
2,768,1482.5,0
2,769,1482.5,0
2,770,1482.5,0
2,771,1482.5,0
2,772,1482.5,0
2,773,1482.5,0
2,774,1482.5,0
2,775,1482.5,0
2,776,1482.5,0
2,777,1482.5,0
2,778,1482.5,0
2,779,1482.5,0
2,780,1482.5,0
2,781,1482.5,0
2,782,1482.5,0
2,783,1482.5,0
2,784,1482.5,0
2,785,1482.5,0
2,786,1482.5,0
2,787,1482.5,0
2,788,1482.5,0
2,789,1482.5,0
2,790,1482.5,0
2,791,1482.5,0
2,792,1482.5,0
2,793,1482.5,0
2,794,1482.5,0
2,795,1482.5,0
2,796,1482.5,0
2,797,1482.5,0
2,798,1482.5,0
2,799,1482.5,0
2,800,1482.5,0
2,801,1482.5,0
2,802,1482.5,0
2,803,1482.5,0
2,804,1482.5,0
2,805,1482.5,0
2,806,1482.5,0
2,807,1482.5,0
2,808,1482.5,0
2,809,1482.5,0
2,810,1482.5,0
2,811,1482.5,0
2,812,1482.5,0
2,813,1482.5,0
2,814,1482.5,0
2,815,1482.5,0
2,816,1482.5,0
2,817,1482.5,0
2,818,1482.5,0
2,819,1482.5,0
2,820,1482.5,0
2,821,1482.5,0
2,822,1482.5,0
2,823,1482.5,0
2,824,1482.5,0
2,825,1482.5,0
2,826,1482.5,0
2,827,1482.5,0
2,828,1482.5,0
2,829,1482.5,0
2,830,1482.5,0
2,831,1482.5,0
2,832,1482.5,0
2,833,1482.5,0
2,834,1482.5,0
2,835,1482.5,0
2,836,1482.5,0
2,837,1482.5,0
2,838,1482.5,0
2,839,1482.5,0
2,840,1482.5,0
2,841,1482.5,0
2,842,1482.5,0
2,843,1482.5,0
2,844,1482.5,0
2,845,1482.5,0
2,846,1482.5,0
2,847,1482.5,0
2,848,1482.5,0
2,849,1482.5,0
2,850,1482.5,0
2,851,1482.5,0
2,852,1482.5,0
2,853,1482.5,0
2,854,1482.5,0
2,855,1482.5,0
2,856,1482.5,0
